10000
    1     2     3
 6750     2     2
 6751     1     2
 6752    11    10
 6753     5     6
 6754     9    10
 6755     5     4
 6756     9     9
 6757     6     6
 6758     1     1
 6759    10    10
 6760     2     1
 6761     9    10
 6762    10     9
 6763     3     3
 6764     7     6
 6765     7     8
 6766     6     5
 6767     6     7
 6768    10     9
 6769     6     5
 6770     5     5
 6771     9    10
 6772     9     9
 6773     4     3
 6774     6     5
 6775    11    10
 6776     1     1
 6777     9     8
 6778     5     5
 6779     1     1
 6780     7     7
 6781     8     9
 6782     3     3
 6783     8     9
 6784     9    10
 6785     1     1
 6786     7     8
 6787     7     7
 6788     6     6
 6789    11    10
 6790     4     5
 6791    10     9
 6792     4     5
 6793     3     4
 6794     5     6
 6795     6     6
 6796     7     8
 6797     2     1
 6798     8     8
 6799     6     6
 6800     3     3
 6801     6     5
 6802     5     4
 6803     3     3
 6804     2     1
 6805     5     5
 6806     7     6
 6807     9     8
 6808     1     1
 6809     3     4
 6810    10     9
 6811     9     9
 6812     8     7
 6813     5     6
 6814     6     6
 6815     5     5
 6816     8     8
 6817     7     8
 6818     5     6
 6819    10    10
 6820     5     4
 6821     8     8
 6822     5     5
 6823     8     8
 6824     4     5
 6825     1     1
 6826    10    10
 6827     4     3
 6828     4     3
 6829     6     6
 6830     6     7
 6831     1     1
 6832    11    10
 6833     1     2
 6834     7     7
 6835     2     1
 6836     4     4
 6837     8     7
 6838     3     3
 6839     4     5
 6840     5     6
 6841     8     9
 6842     5     4
 6843     4     3
 6844     5     6
 6845    10    10
 6846     7     6
 6847     8     9
 6848     6     7
 6849     5     5
 6850     1     1
 6851     9     9
 6852     5     5
 6853     8     7
 6854    10     9
 6855     3     4
 6856    11    10
 6857     5     4
 6858     6     6
 6859    10     9
 6860     9     8
 6861     3     4
 6862     5     6
 6863     2     1
 6864     1     1
 6865     4     3
 6866    10     9
 6867     2     3
 6868     7     7
 6869    10    10
 6870     2     3
 6871     3     3
 6872     8     7
 6873     8     8
 6874     7     8
 6875     5     6
 6876     6     7
 6877     7     6
 6878     2     3
 6879     6     7
 6880     1     2
 6881     8     8
 6882     8     8
 6883     4     5
 6884     7     8
 6885    10    10
 6886     5     4
 6887    10     9
 6888     9     9
 6889     3     2
 6890     2     2
 6891     4     5
 6892     6     5
 6893     6     5
 6894     9     9
 6895     4     5
 6896     5     4
 6897     6     7
 6898     4     3
 6899     4     4
 6900     1     1
 6901     1     2
 6902    10     9
 6903     4     5
 6904     1     2
 6905     3     4
 6906     1     1
 6907     4     4
 6908     4     3
 6909     4     3
 6910     9    10
 6911     5     4
 6912     8     7
 6913     7     8
 6914     2     1
 6915     6     5
 6916     4     4
 6917     9    10
 6918     5     4
 6919     9     9
 6920     7     6
 6921     9     8
 6922     4     5
 6923    11    10
 6924     9     9
 6925     5     6
 6926     5     5
 6927     7     6
 6928     9     9
 6929     2     3
 6930     5     6
 6931     5     6
 6932     2     2
 6933     5     6
 6934     3     4
 6935     1     1
 6936     8     7
 6937     1     1
 6938     5     4
 6939     3     4
 6940     3     3
 6941     6     5
 6942     6     5
 6943     1     1
 6944     9     9
 6945     8     7
 6946    10     9
 6947     5     6
 6948     3     3
 6949     1     1
 6950    10     9
 6951     2     3
 6952     4     4
 6953    10     9
 6954     3     4
 6955    10    10
 6956     1     1
 6957     4     4
 6958    10    10
 6959     2     2
 6960     8     9
 6961    11    10
 6962    11    10
 6963     8     8
 6964     2     3
 6965     7     7
 6966     4     5
 6967     6     7
 6968     2     1
 6969     9    10
 6970     3     4
 6971     4     5
 6972     8     7
 6973    10     9
 6974     4     4
 6975     8     8
 6976     8     7
 6977     2     1
 6978     2     3
 6979     7     6
 6980     1     1
 6981     1     2
 6982     9     9
 6983     8     9
 6984     9     8
 6985     5     5
 6986     7     8
 6987     5     6
 6988    10     9
 6989     4     4
 6990     3     4
 6991     3     2
 6992     2     1
 6993     9     8
 6994     7     8
 6995     2     1
 6996     8     7
 6997     8     9
 6998     6     6
 6999     6     7
 7000     1     2
 7001     3     4
 7002     7     7
 7003     8     7
 7004     7     8
 7005     6     6
 7006     3     4
 7007     4     3
 7008     1     1
 7009     6     5
 7010     8     7
 7011    10    10
 7012     8     9
 7013     7     6
 7014     5     4
 7015     2     1
 7016     6     5
 7017     6     7
 7018     8     8
 7019     8     7
 7020     8     8
 7021     4     3
 7022     1     1
 7023     7     7
 7024     4     4
 7025    10     9
 7026     5     5
 7027     4     4
 7028     1     1
 7029     1     1
 7030    11    10
 7031     6     7
 7032     4     3
 7033    10     9
 7034     4     4
 7035     6     5
 7036     2     3
 7037     4     3
 7038     9     8
 7039     7     8
 7040     3     4
 7041     3     2
 7042     8     8
 7043     3     3
 7044     1     1
 7045     4     3
 7046     2     1
 7047     7     7
 7048     1     2
 7049    11    10
 7050     6     7
 7051     9     8
 7052     3     3
 7053     6     7
 7054     1     1
 7055     5     5
 7056     7     7
 7057     9     8
 7058     2     1
 7059     2     3
 7060    10     9
 7061    10    10
 7062     3     4
 7063     8     9
 7064     5     4
 7065     7     6
 7066     8     8
 7067     9     8
 7068    11    10
 7069     7     7
 7070     8     7
 7071     5     4
 7072     2     3
 7073     1     1
 7074     6     5
 7075     5     4
 7076     2     3
 7077     2     2
 7078     9    10
 7079     8     9
 7080     9     9
 7081     5     5
 7082     7     7
 7083     8     8
 7084     4     5
 7085     8     9
 7086     3     3
 7087     8     7
 7088     9     8
 7089     2     1
 7090     4     4
 7091     6     5
 7092     8     8
 7093    10    10
 7094     6     6
 7095     5     4
 7096     6     7
 7097    11    10
 7098     3     2
 7099     2     1
 7100     3     2
 7101     7     8
 7102     9    10
 7103     5     4
 7104    10     9
 7105     3     3
 7106     6     7
 7107    11    10
 7108     7     8
 7109     4     4
 7110     9     8
 7111     5     6
 7112     2     3
 7113     8     7
 7114     4     4
 7115     4     5
 7116     1     1
 7117     2     2
 7118     7     7
 7119     9    10
 7120     3     2
 7121     5     4
 7122     8     8
 7123     8     9
 7124     6     7
 7125    10    10
 7126     9     9
 7127     3     3
 7128     7     7
 7129    11    10
 7130     2     2
 7131     2     1
 7132     3     4
 7133     5     5
 7134     1     1
 7135     2     2
 7136     5     5
 7137     7     6
 7138     8     9
 7139     2     3
 7140     1     1
 7141     9     8
 7142     4     4
 7143    10    10
 7144     7     7
 7145     7     8
 7146     7     8
 7147     8     9
 7148     6     7
 7149     5     6
 7150     2     3
 7151     4     3
 7152     9     8
 7153     1     1
 7154     2     1
 7155    10     9
 7156     3     4
 7157     6     5
 7158     3     4
 7159     9    10
 7160     3     3
 7161     7     7
 7162     7     7
 7163    10    10
 7164     8     7
 7165     1     1
 7166     6     5
 7167     2     3
 7168     2     1
 7169     4     5
 7170     3     3
 7171     6     6
 7172     1     1
 7173     5     5
 7174     2     2
 7175     2     2
 7176     3     3
 7177     4     4
 7178     3     2
 7179     5     5
 7180     3     2
 7181     5     6
 7182     7     6
 7183     1     1
 7184     8     9
 7185     7     6
 7186     5     5
 7187     5     5
 7188    11    10
 7189     1     2
 7190     6     7
 7191     7     6
 7192    10    10
 7193     6     5
 7194    11    10
 7195     2     1
 7196     3     4
 7197     4     5
 7198     6     5
 7199    11    10
 7200     2     2
 7201     2     3
 7202     4     4
 7203     7     8
 7204     6     7
 7205     3     3
 7206     6     5
 7207     5     6
 7208     9    10
 7209     7     8
 7210     2     2
 7211     1     1
 7212     7     7
 7213     9     9
 7214     8     8
 7215    11    10
 7216     4     4
 7217     1     2
 7218     7     7
 7219     6     7
 7220     3     4
 7221     2     2
 7222     7     7
 7223     2     2
 7224     3     3
 7225    10     9
 7226     4     5
 7227     4     5
 7228     6     7
 7229     8     9
 7230     3     2
 7231     5     6
 7232     1     1
 7233     1     1
 7234     4     3
 7235     8     9
 7236     2     3
 7237     2     3
 7238     9     8
 7239     8     9
 7240     5     5
 7241     9     8
 7242     2     3
 7243     3     2
 7244     8     9
 7245     3     2
 7246     4     3
 7247     1     1
 7248     6     7
 7249     4     3
 7250    10     9
 7251     3     3
 7252     6     7
 7253     2     1
 7254     8     8
 7255     8     7
 7256     7     6
 7257     4     4
 7258     1     1
 7259     9    10
 7260     4     3
 7261    11    10
 7262    11    10
 7263     8     9
 7264    10    10
 7265     7     6
 7266     3     2
 7267    11    10
 7268     3     2
 7269     5     6
 7270     1     1
 7271     4     5
 7272     8     9
 7273     9     8
 7274     5     6
 7275     9    10
 7276     1     1
 7277     8     8
 7278     5     5
 7279     7     7
 7280     6     7
 7281     1     1
 7282     8     8
 7283     6     5
 7284     1     2
 7285     3     4
 7286     3     2
 7287     8     9
 7288     7     6
 7289     2     2
 7290     5     5
 7291     3     3
 7292     3     3
 7293    10     9
 7294     3     4
 7295     3     4
 7296     3     2
 7297     8     8
 7298     4     4
 7299     2     2
 7300     1     1
 7301     6     6
 7302     2     1
 7303     4     4
 7304    10     9
 7305     5     5
 7306     7     7
 7307     8     7
 7308     8     7
 7309     9     9
 7310     2     2
 7311     3     2
 7312     2     1
 7313     2     3
 7314     9     9
 7315     3     2
 7316     3     3
 7317     3     2
 7318    10     9
 7319     1     1
 7320     5     6
 7321     9    10
 7322     4     4
 7323     9     9
 7324     4     3
 7325     1     2
 7326     8     7
 7327     9     8
 7328     7     8
 7329     6     6
 7330     4     4
 7331     7     8
 7332     2     3
 7333     9    10
 7334     9     9
 7335     2     2
 7336     1     1
 7337     4     4
 7338     2     3
 7339     2     2
 7340     6     7
 7341     8     8
 7342     8     9
 7343     4     3
 7344     4     5
 7345     1     1
 7346     8     8
 7347     4     4
 7348     3     3
 7349     9     8
 7350     8     7
 7351    10    10
 7352     8     7
 7353     6     5
 7354     9     9
 7355     7     7
 7356     5     4
 7357     5     5
 7358     1     1
 7359     8     7
 7360     1     1
 7361     1     1
 7362    10     9
 7363     1     1
 7364     6     7
 7365     4     3
 7366    10    10
 7367     1     2
 7368    10     9
 7369     1     1
 7370     9     9
 7371     9     8
 7372     9    10
 7373     5     4
 7374     1     2
 7375    10     9
 7376     5     6
 7377     1     1
 7378    11    10
 7379    11    10
 7380     5     5
 7381     7     7
 7382     1     1
 7383     2     1
 7384     9     9
 7385     5     6
 7386     5     4
 7387     7     6
 7388     1     1
 7389     1     2
 7390     1     2
 7391     5     4
 7392     6     6
 7393     1     1
 7394     1     1
 7395     6     5
 7396     7     7
 7397     1     2
 7398     5     5
 7399     6     7
 7400     2     3
 7401     6     7
 7402    11    10
 7403     1     2
 7404     9    10
 7405     1     1
 7406     8     9
 7407     9     9
 7408     5     5
 7409     7     8
 7410     6     6
 7411     7     7
 7412     4     5
 7413     2     3
 7414     2     3
 7415     9     9
 7416     8     7
 7417     9    10
 7418     1     2
 7419     5     4
 7420     4     5
 7421     1     1
 7422     9    10
 7423     6     5
 7424     5     5
 7425     6     7
 7426     6     5
 7427     9     9
 7428     1     1
 7429    11    10
 7430     4     4
 7431     7     6
 7432     4     4
 7433     5     5
 7434     5     4
 7435     2     3
 7436     6     7
 7437     3     4
 7438     2     3
 7439     7     6
 7440     1     1
 7441     4     5
 7442     2     2
 7443     6     7
 7444     9    10
 7445     6     5
 7446     8     7
 7447     2     2
 7448    11    10
 7449     2     3
 7450     9     8
 7451     1     2
 7452     5     4
 7453     9    10
 7454     6     6
 7455     2     2
 7456     7     7
 7457     9     8
 7458     9     8
 7459     1     2
 7460     7     6
 7461     1     1
 7462     8     8
 7463    11    10
 7464     5     4
 7465     3     2
 7466     2     2
 7467     1     1
 7468     3     4
 7469    11    10
 7470    10    10
 7471     9    10
 7472    10    10
 7473     6     6
 7474     2     3
 7475     8     9
 7476     3     3
 7477     5     4
 7478     3     2
 7479     1     1
 7480     2     2
 7481     3     2
 7482     7     8
 7483     4     5
 7484     6     7
 7485     2     2
 7486     8     7
 7487     5     5
 7488     4     3
 7489     1     2
 7490     1     2
 7491     7     6
 7492     9     8
 7493     6     6
 7494     5     4
 7495     1     1
 7496     5     6
 7497     9     8
 7498     7     7
 7499     5     5
 7500     5     4
 7501     5     5
